Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
2537	6	250.258		0.95	1	 0.000553985	-0.00920798	 0.332389	 0.236678	  6.8	-0.165918	-0.175680	0.875
2538	6	251.258		0.95	1	 0.000480110	-0.00775457	 0.333164	 0.236630	  6.8	-0.166342	-0.174577	0.874
2539	6	252.258		0.95	1	 0.000315171	-0.00610191	 0.333600	 0.236595	  6.8	-0.166643	-0.173060	0.879
2540	6	253.258		0.95	1	 0.000100286	-0.00433400	 0.333702	 0.236572	  6.8	-0.166801	-0.171235	0.891
2541	6	254.258		0.95	1	-0.000116623	-0.00252201	 0.333475	 0.236563	  6.8	-0.166796	-0.169201	0.910
2542	6	254.673	i48890Gh	0.95	1	-0.000196010	-0.00176998	 0.333286	 0.236562	  6.8	-0.166741	-0.168315	0.920
2543	6	255.673		0.95	1	-0.000110693	-0.00197047	 0.333640	 0.236562	  6.8	-0.166876	-0.168735	0.904
2544	6	256.673		0.95	1	-5.15314e-05	-0.00201853	 0.333859	 0.236561	  6.8	-0.166955	-0.168922	0.898
2545	6	257.673		0.95	1	-2.46382e-05	-0.00191340	 0.333942	 0.236561	  6.8	-0.166983	-0.168872	0.901
2546	6	258.673		0.95	1	-2.77851e-05	-0.00166312	 0.333887	 0.236560	  6.8	-0.166958	-0.168593	0.912
2547	6	259.673		0.95	1	-5.12435e-05	-0.00128242	 0.333698	 0.236560	  6.8	-0.166874	-0.168106	0.932
2548	6	260.673		0.95	1	-8.08690e-05	-0.000788779	 0.333373	 0.236560	  6.8	-0.166727	-0.167435	0.961
2549	6	260.813	i11931Gh	0.95	1	-8.46460e-05	-0.000711630	 0.333317	 0.236560	  6.8	-0.166701	-0.167328	0.966
2550	6	261.813		0.95	1	-5.19212e-05	-0.000684894	 0.333365	 0.236560	  6.8	-0.166709	-0.167342	0.951
2551	6	262.480	i40293Gh	0.95	1	-5.10500e-05	-0.000584880	 0.333322	 0.236560	  6.8	-0.166687	-0.167221	0.956
2552	6	263.480		0.95	1	 0.000126172	-0.00218380	 0.332986	 0.236596	  6.8	-0.166430	-0.168740	0.942
2553	6	264.480		0.94	1	 0.000242449	-0.00302864	 0.331329	 0.236710	  6.8	-0.165543	-0.168814	0.941
2554	6	265.480		0.93	1	 0.000216763	-0.00313571	 0.328367	 0.236898	  6.7	-0.164075	-0.167427	0.953
2555	6	266.480		0.92	1	 7.17586e-05	-0.00260540	 0.324165	 0.237158	  6.6	-0.162047	-0.164724	0.978
2556	6	266.931	i21116Gh	0.91	1	-4.71269e-06	-0.00219626	 0.321893	 0.237297	  6.5	-0.160949	-0.163140	0.994
2557	6	266.931	i44177Gh	0.91	1	-4.71269e-06	-0.00219626	 0.321893	 0.237297	  6.5	-0.160949	-0.163140	0.994
2558	6	267.706	i53580Gb	0.90	1	-2.64418e-06	-0.00173221	 0.317729	 0.237566	  6.4	-0.158866	-0.160596	0.995
2559	6	268.706		0.87	1	-2.14128e-07	-0.000772136	 0.311592	 0.237964	  6.3	-0.155796	-0.156568	0.985
2560	6	269.275	i60435Gb	0.86	1	-2.33505e-09	-3.02295e-06	 0.307692	 0.238213	  6.2	-0.153846	-0.153849	1.000
2561	6	269.968	i23696Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
2562	6	270.968		0.91	1	 0.000105048	-0.00223681	 0.322306	 0.237272	  6.5	-0.161101	-0.163443	0.975
2563	6	271.368	i37597Gh	0.93	1	 0.000126518	-0.00240507	 0.326582	 0.236995	  6.7	-0.163228	-0.165759	0.973
2564	6	272.368		0.95	1	 3.17847e-05	-0.00116094	 0.332806	 0.236595	  6.8	-0.166387	-0.167580	0.986
2565	6	272.768	i42848Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2566	6	272.768	i48858Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2567	6	272.768	i48129Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2568	6	272.768	i48101Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2569	6	272.768	i41798Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2570	6	273.768		0.95	1	-4.47295e-08	-1.61881e-05	 0.333345	 0.236559	  6.8	-0.166673	-0.166689	0.990
2571	6	273.949	i34197Gh	0.95	1	-2.78395e-07	-4.96738e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166671	0.994
2572	6	273.949	i39236Gh	0.95	1	-2.78395e-07	-4.96738e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166671	0.994
2573	6	274.477	i46296Gh	0.95	1	-6.77174e-07	-6.66781e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166673	0.990
2574	6	275.477		0.95	1	 1.19304e-06	-5.78355e-05	 0.333386	 0.236559	  6.8	-0.166693	-0.166752	0.980
2575	6	276.272	i14251Gh	0.95	1	-5.67924e-09	-4.58189e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166671	1.000
2576	6	277.272		0.94	1	 9.07053e-05	-0.00348920	 0.330440	 0.236747	  6.8	-0.165174	-0.168754	0.979
2577	6	277.654	i52764Gb	0.93	1	 5.84157e-05	-0.00422623	 0.327760	 0.236919	  6.7	-0.163851	-0.168136	0.982
2578	6	278.654		0.89	1	 0.000162616	-0.00475425	 0.317190	 0.237608	  6.4	-0.158514	-0.163431	0.966
2579	6	279.654		0.84	1	 8.59682e-05	-0.00301395	 0.301927	 0.238592	  6.0	-0.150921	-0.154021	0.974
2580	6	280.539	i57864Gb	0.78	1	 0.00000	 0.00000	 0.285714	 0.239631	  5.6	-0.142857	-0.142857	1.000
2581	6	280.539	i47513Gh	0.78	1	 0.00000	 0.00000	 0.285714	 0.239631	  5.6	-0.142857	-0.142857	1.000
2582	6	281.539		0.77	1	 8.92278e-05	-0.00183366	 0.284356	 0.239729	  5.6	-0.142133	-0.144056	0.971
2583	6	282.539		0.76	1	 0.000142491	-0.00227363	 0.279891	 0.240019	  5.5	-0.139874	-0.142290	0.964
2584	6	283.539		0.73	1	 4.79704e-05	-0.00131688	 0.272573	 0.240486	  5.3	-0.136263	-0.137628	0.979
2585	6	284.174	i58082Gb	0.71	1	-8.18766e-07	-8.32116e-05	 0.266666	 0.240860	  5.1	-0.133333	-0.133416	0.999
2586	6	285.174		0.75	1	 0.000111202	-0.00272617	 0.279306	 0.240060	  5.5	-0.139598	-0.142435	0.967
2587	6	286.174		0.79	1	 0.000269012	-0.00435833	 0.290245	 0.239363	  5.7	-0.144988	-0.149615	0.951
2588	6	287.174		0.83	1	 0.000290724	-0.00471596	 0.298838	 0.238809	  5.9	-0.149274	-0.154280	0.949
2589	6	288.174		0.85	1	 0.000152725	-0.00367879	 0.304579	 0.238432	  6.1	-0.152213	-0.156045	0.963
2590	6	289.174		0.86	1	 5.00321e-06	-0.00130425	 0.307192	 0.238248	  6.2	-0.153593	-0.154903	0.993
2591	6	289.276	i37612Gh	0.86	1	-1.07228e-06	-0.000994103	 0.307280	 0.238240	  6.2	-0.153640	-0.154633	0.997
2592	6	289.276	i14250Gh	0.86	1	-1.07228e-06	-0.000994103	 0.307280	 0.238240	  6.2	-0.153640	-0.154633	0.997
2593	6	290.062	i20067Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
2594	6	291.062		0.90	1	 7.23935e-05	-0.00189367	 0.319833	 0.237433	  6.5	-0.159880	-0.161846	0.980
2595	6	291.825	i11803Gh	0.93	1	-1.72055e-06	-0.00231872	 0.326692	 0.236988	  6.7	-0.163347	-0.165664	0.993
2596	6	292.693	i41520Gh	0.95	1	-9.05283e-07	-0.00178871	 0.331666	 0.236667	  6.8	-0.165834	-0.167621	0.995
2597	6	293.559	i48620Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2598	6	293.559	i48679Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2599	6	294.252	i37959Gh	0.95	1	-1.19959e-08	-6.23862e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166673	1.000
2600	6	294.252	i11982Gh	0.95	1	-1.19959e-08	-6.23862e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166673	1.000
2601	6	294.252	i33826Gh	0.95	1	-1.19959e-08	-6.23862e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166673	1.000
2602	6	294.252	i48802Gh	0.95	1	-1.19959e-08	-6.23862e-06	 0.333333	 0.236559	  6.8	-0.166667	-0.166673	1.000
2603	6	295.252		1.00	1	 0.000129009	-0.00399990	 0.345132	 0.235810	  7.1	-0.172502	-0.176631	0.971
2604	6	296.252		1.01	1	 0.000202135	-0.00502333	 0.348110	 0.235621	  7.2	-0.173954	-0.179179	0.964
2605	6	297.252		0.98	1	 6.43188e-05	-0.00281400	 0.341648	 0.236031	  7.0	-0.170792	-0.173670	0.979
2606	6	297.877	i48518Gh	0.95	1	-3.62023e-08	-1.08270e-05	 0.333333	 0.236559	  6.8	-0.166667	-0.166677	1.000
2607	6	298.877		1.05	1	 3.12518e-05	-0.00205048	 0.361006	 0.234776	  7.5	-0.180487	-0.182569	0.989
2608	6	299.279	i23361Gh	1.06	1	 0.00000	 0.00000	 0.363636	 0.234604	  7.6	-0.181818	-0.181818	1.000
2609	6	300.279		1.05	1	 0.000142853	-0.00343076	 0.358808	 0.234923	  7.5	-0.179333	-0.182906	0.974
2610	6	301.279		0.99	1	 0.000124347	-0.00350939	 0.344450	 0.235847	  7.1	-0.172163	-0.175797	0.974
2611	6	301.893	i49070Gh	0.95	1	 1.54702e-05	-0.00185240	 0.331781	 0.236659	  6.8	-0.165883	-0.167751	0.988
2612	6	302.893		1.02	1	-0.000674408	-0.00497666	 0.351941	 0.235371	  7.3	-0.176307	-0.180610	0.963
2613	6	303.893		1.04	1	-0.00106452	-0.00418734	 0.357031	 0.235045	  7.4	-0.179048	-0.182171	0.959
2614	6	304.893		1.03	1	-0.000258776	-0.00324881	 0.355341	 0.235147	  7.4	-0.177800	-0.180790	0.974
2615	6	305.463	i00854Gh	1.03	1	-1.08378e-05	-0.00302769	 0.353479	 0.235259	  7.3	-0.176745	-0.179762	0.992
2616	6	306.463		1.01	1	 5.45127e-05	-0.00263430	 0.350057	 0.235483	  7.3	-0.175001	-0.177690	0.981
2617	6	306.986	i61027Gt	1.01	1	-9.88038e-06	-0.00225801	 0.348032	 0.235611	  7.2	-0.174021	-0.176269	0.994
2618	6	306.986	i51931Gb	1.01	1	-9.88038e-06	-0.00225801	 0.348032	 0.235611	  7.2	-0.174021	-0.176269	0.994
2619	6	307.986		0.99	1	 7.19556e-05	-0.00178190	 0.343968	 0.235877	  7.1	-0.171948	-0.173802	0.975
2620	6	308.958	i50267Gb	0.98	1	 1.17670e-05	-0.00100905	 0.339504	 0.236161	  7.0	-0.169746	-0.170767	0.991
2621	6	309.958		0.95	1	 2.97009e-05	-0.00189833	 0.333206	 0.236568	  6.8	-0.166588	-0.168516	0.988
2622	6	310.206	i52448Gb	0.94	1	-1.85962e-06	-0.00189498	 0.331141	 0.236701	  6.8	-0.165572	-0.167465	0.994
2623	6	311.206		0.91	1	 0.000109781	-0.00656412	 0.321442	 0.237335	  6.5	-0.160666	-0.167340	0.969
2624	6	312.206		0.83	1	 0.000111229	-0.00600096	 0.299973	 0.238720	  6.0	-0.149931	-0.156043	0.968
2625	6	313.206		0.73	1	 3.87950e-06	-0.00102600	 0.271185	 0.240570	  5.3	-0.135591	-0.136620	0.989
2626	6	313.353	i26872Gh	0.71	1	-7.80048e-08	-3.25050e-05	 0.266667	 0.240860	  5.1	-0.133333	-0.133366	0.994
2627	6	314.353		0.77	1	 3.77136e-05	-0.00207278	 0.282626	 0.239833	  5.5	-0.141294	-0.143405	0.983
2628	6	315.008	i20030Gh	0.78	1	-9.06257e-09	-7.76981e-06	 0.285714	 0.239631	  5.6	-0.142857	-0.142865	1.000
2629	6	316.008		0.85	1	 2.84920e-05	-0.00181404	 0.305818	 0.238336	  6.1	-0.152895	-0.154737	0.989
2630	6	316.408	i00571Gh	0.86	1	-2.06256e-10	-1.37371e-05	 0.307701	 0.238213	  6.2	-0.153850	-0.153864	1.000
2631	6	316.408	i12015Gh	0.86	1	-2.06256e-10	-1.37371e-05	 0.307701	 0.238213	  6.2	-0.153850	-0.153864	1.000
2632	6	316.408	i36581Gh	0.86	1	-2.06256e-10	-1.37371e-05	 0.307701	 0.238213	  6.2	-0.153850	-0.153864	1.000
2633	6	316.410	i12008Gh	0.86	1	-3.19963e-11	-1.56908e-06	 0.307701	 0.238213	  6.2	-0.153850	-0.153852	1.000
2634	6	317.060	i42057Gh	0.86	1	-4.47544e-07	-2.69110e-06	 0.307692	 0.238213	  6.2	-0.153846	-0.153849	0.986
2635	6	317.795	i47381Gh	0.86	1	-3.24821e-09	-6.23718e-06	 0.307702	 0.238213	  6.2	-0.153851	-0.153857	1.000
2636	6	318.488	i11809Gh	0.78	1	-1.68502e-09	-4.20457e-06	 0.285722	 0.239631	  5.6	-0.142861	-0.142865	1.000
2637	6	319.181	i11808Gh	0.78	1	-9.12965e-10	-1.21618e-06	 0.285714	 0.239631	  5.6	-0.142857	-0.142858	1.000
2638	6	320.181		0.86	1	 6.05431e-06	-0.000377669	 0.307662	 0.238216	  6.2	-0.153828	-0.154212	0.992
2639	6	320.226	i27650Gh	0.86	1	-5.19177e-07	-4.17094e-06	 0.307703	 0.238213	  6.2	-0.153852	-0.153855	0.993
2640	6	321.226		0.86	1	 4.77433e-09	-1.85577e-05	 0.307696	 0.238213	  6.2	-0.153848	-0.153866	0.998
2641	6	321.273	i45479Gh	0.86	1	-2.00585e-08	-1.62151e-05	 0.307692	 0.238213	  6.2	-0.153846	-0.153862	1.000
2642	6	322.273		0.86	1	 2.96319e-06	-0.000123492	 0.307807	 0.238213	  6.2	-0.153902	-0.154028	0.974
2643	6	323.273		0.86	1	 2.24757e-06	-0.000110958	 0.307798	 0.238213	  6.2	-0.153898	-0.154011	0.976
2644	6	324.135	i36569Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
2645	6	324.135	i33110Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
2646	6	324.828	i52267Gb	0.86	1	-1.13636e-09	-4.81637e-06	 0.307716	 0.238212	  6.2	-0.153858	-0.153863	1.000
2647	6	324.828	i17476Gh	0.86	1	-1.13636e-09	-4.81637e-06	 0.307716	 0.238212	  6.2	-0.153858	-0.153863	1.000
2648	6	325.828		0.86	1	 2.24681e-06	-0.000171577	 0.307871	 0.238212	  6.2	-0.153934	-0.154108	0.971
2649	6	326.828		0.86	1	 3.56264e-06	-0.000216815	 0.307902	 0.238213	  6.2	-0.153949	-0.154170	0.964
2650	6	327.828		0.86	1	 1.30608e-06	-0.000138934	 0.307811	 0.238213	  6.2	-0.153905	-0.154045	0.979
2651	6	328.447	i56939Gb	0.86	1	-1.73690e-07	-3.00786e-05	 0.307692	 0.238213	  6.2	-0.153846	-0.153876	1.000
2652	6	329.447		0.86	1	 4.08164e-06	-0.000229933	 0.307901	 0.238213	  6.2	-0.153949	-0.154183	0.969
2653	6	330.447		0.86	1	 7.72709e-06	-0.000308024	 0.307987	 0.238213	  6.2	-0.153990	-0.154305	0.956
2654	6	331.447		0.86	1	 5.69928e-06	-0.000262727	 0.307950	 0.238213	  6.2	-0.153972	-0.154240	0.962
2655	6	332.447		0.86	1	 7.69692e-07	-9.69937e-05	 0.307789	 0.238213	  6.2	-0.153894	-0.153992	0.986
2656	6	332.841	i48936Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
2657	6	332.841	i11980Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
2658	6	332.841	i60649Gb	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
2659	6	332.841	i11981Gh	0.86	1	 0.00000	 0.00000	 0.307692	 0.238213	  6.2	-0.153846	-0.153846	1.000
2660	6	333.534	i31889Gh	0.86	1	-3.38370e-10	-2.32406e-06	 0.307704	 0.238213	  6.2	-0.153852	-0.153855	1.000
2661	6	333.534	i34101Gh	0.86	1	-3.38370e-10	-2.32406e-06	 0.307704	 0.238213	  6.2	-0.153852	-0.153855	1.000
2662	6	333.534	i23105Gh	0.86	1	-3.38370e-10	-2.32406e-06	 0.307704	 0.238213	  6.2	-0.153852	-0.153855	1.000
2663	6	333.534	i37668Gh	0.86	1	-3.38370e-10	-2.32406e-06	 0.307704	 0.238213	  6.2	-0.153852	-0.153855	1.000
2664	6	334.461	i11977Gh	0.86	1	-1.58383e-06	-6.23714e-06	 0.307707	 0.238212	  6.2	-0.153854	-0.153859	0.980
2665	6	335.388	i32778Gh	0.86	1	-9.07901e-07	-3.53561e-06	 0.307692	 0.238213	  6.2	-0.153847	-0.153849	0.994
2666	6	336.315	i21507Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2667	6	336.315	i11978Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2668	6	336.315	i26135Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2669	6	336.315	i26922Gh	0.95	1	 0.00000	 0.00000	 0.333333	 0.236559	  6.8	-0.166667	-0.166667	1.000
2670	6	337.315		0.91	1	 0.000111173	-0.00636769	 0.322402	 0.237270	  6.6	-0.161145	-0.167624	0.974
2671	6	338.315		0.80	1	 9.29515e-05	-0.00464622	 0.292271	 0.239211	  5.8	-0.146089	-0.150828	0.978
2672	6	338.720	i21701Gh	0.75	1	 2.85527e-05	-0.00192342	 0.276786	 0.240207	  5.4	-0.138379	-0.140331	0.987
2673	6	339.720		0.78	1	-2.10493e-06	-0.00156647	 0.287190	 0.239537	  5.7	-0.143596	-0.145161	0.993
2674	6	339.887	i32654Gh	0.78	1	-1.05356e-05	-0.000173502	 0.285705	 0.239632	  5.6	-0.142858	-0.143020	0.999
2675	6	339.887	i48656Gh	0.78	1	-1.05356e-05	-0.000173502	 0.285705	 0.239632	  5.6	-0.142858	-0.143020	0.999
2676	6	340.887		0.78	1	 0.000145742	-0.00818903	 0.285427	 0.239689	  5.6	-0.142641	-0.150975	0.962
2677	6	341.887		0.77	1	 0.000524963	-0.0156974	 0.283087	 0.239872	  5.5	-0.141281	-0.157504	0.931
2678	6	342.887		0.75	1	 0.00101002	-0.0223095	 0.278469	 0.240194	  5.4	-0.138730	-0.162049	0.905
2679	6	343.887		0.72	1	 0.00147053	-0.0276319	 0.271479	 0.240661	  5.2	-0.135004	-0.164107	0.885
2680	6	344.887		0.69	1	 0.00178418	-0.0313202	 0.262188	 0.241267	  5.0	-0.130202	-0.163307	0.871
2681	6	345.887		0.65	1	 0.00186046	-0.0331377	 0.250852	 0.241995	  4.7	-0.124496	-0.159494	0.863
2682	6	346.887		0.60	1	 0.00165983	-0.0329992	 0.237894	 0.242820	  4.4	-0.118117	-0.152776	0.860
2683	6	347.887		0.55	1	 0.00120189	-0.0309897	 0.223857	 0.243707	  4.0	-0.111328	-0.143519	0.863
2684	6	348.887		0.50	1	 0.000559403	-0.0273469	 0.209332	 0.244621	  3.7	-0.104386	-0.132293	0.872
2685	6	349.887		0.45	1	-0.000159331	-0.0224161	 0.194876	 0.245527	  3.3	-0.0975174	-0.119774	0.886
2686	6	350.887		0.40	1	-0.000833723	-0.0165908	 0.180954	 0.246397	  3.0	-0.0908939	-0.106651	0.906
2687	6	351.145	i31042Gh	0.39	1	-0.000986455	-0.0149908	 0.177494	 0.246613	  2.9	-0.0892402	-0.103245	0.912
2688	6	352.145		0.40	1	-0.000537011	-0.0209049	 0.179418	 0.246556	  2.9	-0.0899774	-0.110345	0.880
2689	6	353.145		0.40	1	 5.02404e-05	-0.0270692	 0.181174	 0.246509	  2.9	-0.0905621	-0.117682	0.850
2690	6	354.145		0.40	1	 0.000771679	-0.0334603	 0.182728	 0.246475	  2.9	-0.0909783	-0.125210	0.823
2691	6	355.145		0.40	1	 0.00162125	-0.0400476	 0.184041	 0.246455	  2.9	-0.0912096	-0.132878	0.799
2692	6	356.145		0.40	1	 0.00259016	-0.0467925	 0.185071	 0.246451	  2.9	-0.0912406	-0.140623	0.777
2693	6	357.145		0.40	1	 0.00366655	-0.0536477	 0.185780	 0.246465	  2.9	-0.0910565	-0.148371	0.758
2694	6	358.145		0.40	1	 0.00483509	-0.0605564	 0.186124	 0.246498	  2.9	-0.0906443	-0.156036	0.741
2695	6	359.145		0.40	1	 0.00607657	-0.0674513	 0.186063	 0.246553	  2.9	-0.0899930	-0.163521	0.727
2696	6	360.145		0.39	1	 0.00736736	-0.0742537	 0.185557	 0.246632	  2.9	-0.0890946	-0.170716	0.715
2697	6	361.145		0.39	1	 0.00867903	-0.0808720	 0.184568	 0.246735	  2.8	-0.0879447	-0.177496	0.705
2698	6	362.145		0.38	1	 0.00997792	-0.0872006	 0.183063	 0.246864	  2.8	-0.0865427	-0.183721	0.698
2699	6	363.145		0.37	1	 0.0112249	-0.0931178	 0.181012	 0.247020	  2.7	-0.0848934	-0.189236	0.693
2700	6	364.145		0.36	1	 0.0123755	-0.0984846	 0.178389	 0.247204	  2.6	-0.0830066	-0.193867	0.691
2701	6	365.145		0.35	1	 0.0133804	-0.103143	 0.175177	 0.247417	  2.6	-0.0808981	-0.197421	0.691
2702	6	366.145		0.34	1	 0.0141864	-0.106915	 0.171367	 0.247658	  2.5	-0.0785901	-0.199692	0.693
2703	6	367.145		0.32	1	 0.0147388	-0.109606	 0.166961	 0.247927	  2.4	-0.0761109	-0.200455	0.698
2704	6	368.145		0.30	1	 0.0149844	-0.111002	 0.161975	 0.248222	  2.2	-0.0734954	-0.199482	0.705
2705	6	369.145		0.29	1	 0.0148760	-0.110887	 0.156445	 0.248542	  2.1	-0.0707845	-0.196547	0.715
2706	6	370.145		0.27	1	 0.0143786	-0.109044	 0.150426	 0.248884	  2.0	-0.0680237	-0.191447	0.726
2707	6	371.145		0.25	1	 0.0134760	-0.105285	 0.144001	 0.249244	  1.8	-0.0652624	-0.184023	0.741
2708	6	372.145		0.23	1	 0.0121781	-0.0994676	 0.137280	 0.249615	  1.7	-0.0625508	-0.174196	0.757
2709	6	373.145		0.21	1	 0.0105277	-0.0915280	 0.130402	 0.249991	  1.5	-0.0599371	-0.161993	0.777
2710	6	374.145		0.19	1	 0.00860313	-0.0815092	 0.123531	 0.250365	  1.4	-0.0574639	-0.147576	0.798
2711	6	375.145		0.17	1	 0.00651785	-0.0695817	 0.116845	 0.250727	  1.3	-0.0551637	-0.131263	0.823
2712	6	376.145		0.15	1	 0.00441244	-0.0560506	 0.110524	 0.251069	  1.1	-0.0530560	-0.113519	0.849
2713	6	377.145		0.13	1	 0.00244157	-0.0413410	 0.104732	 0.251384	  1.0	-0.0511453	-0.0949279	0.879
2714	6	378.145		0.12	1	 0.000756535	-0.0259626	 0.0995992	 0.251664	  0.9	-0.0494213	-0.0761405	0.911
2715	6	378.747	i17511Gh	0.11	1	-6.42507e-05	-0.0166095	 0.0968645	 0.251815	  0.8	-0.0484644	-0.0650096	0.931
2716	6	379.747		0.12	1	 0.00122191	-0.0276413	 0.100129	 0.251660	  0.9	-0.0494535	-0.0783168	0.897
2717	6	380.747		0.13	1	 0.00295301	-0.0384812	 0.103722	 0.251493	  0.9	-0.0503846	-0.0918188	0.864
2718	6	381.747		0.14	1	 0.00504991	-0.0488174	 0.107572	 0.251316	  1.0	-0.0512613	-0.105129	0.834
2719	6	382.747		0.15	1	 0.00740805	-0.0583565	 0.111590	 0.251134	  1.1	-0.0520911	-0.117856	0.806
2720	6	383.747		0.16	1	 0.00990720	-0.0668500	 0.115675	 0.250951	  1.2	-0.0528839	-0.129641	0.780
2721	6	384.747		0.17	1	 0.0124233	-0.0741153	 0.119725	 0.250770	  1.2	-0.0536510	-0.140190	0.757
2722	6	385.747		0.18	1	 0.0148398	-0.0800457	 0.123646	 0.250595	  1.3	-0.0544031	-0.149289	0.735
2723	6	386.747		0.19	1	 0.0170573	-0.0846096	 0.127356	 0.250430	  1.4	-0.0551492	-0.156816	0.715
2724	6	387.747		0.19	1	 0.0189989	-0.0878415	 0.130790	 0.250277	  1.4	-0.0558955	-0.162736	0.698
2725	6	388.747		0.20	1	 0.0206124	-0.0898265	 0.133903	 0.250137	  1.5	-0.0566452	-0.167084	0.682
2726	6	389.747		0.21	1	 0.0218693	-0.0906832	 0.136666	 0.250011	  1.5	-0.0573981	-0.169951	0.668
2727	6	390.747		0.21	1	 0.0227613	-0.0905477	 0.139064	 0.249900	  1.6	-0.0581514	-0.171460	0.657
2728	6	391.747		0.22	1	 0.0232962	-0.0895600	 0.141096	 0.249803	  1.6	-0.0589000	-0.171756	0.647
2729	6	392.747		0.22	1	 0.0234933	-0.0878549	 0.142768	 0.249721	  1.6	-0.0596372	-0.170985	0.639
2730	6	393.747		0.23	1	 0.0233792	-0.0855557	 0.144090	 0.249652	  1.7	-0.0603555	-0.169290	0.633
2731	6	394.747		0.23	1	 0.0229845	-0.0827709	 0.145078	 0.249595	  1.7	-0.0610470	-0.166802	0.629
2732	6	395.747		0.23	1	 0.0223412	-0.0795936	 0.145749	 0.249551	  1.7	-0.0617041	-0.163639	0.626
2733	6	396.747		0.23	1	 0.0214812	-0.0761020	 0.146121	 0.249519	  1.7	-0.0623198	-0.159903	0.626
2734	6	397.747		0.24	1	 0.0204349	-0.0723612	 0.146210	 0.249498	  1.7	-0.0628875	-0.155684	0.627
2735	6	398.747		0.24	1	 0.0192316	-0.0684249	 0.146035	 0.249487	  1.7	-0.0634017	-0.151058	0.630
2736	6	399.747		0.24	1	 0.0178988	-0.0643379	 0.145613	 0.249485	  1.7	-0.0638572	-0.146094	0.636
2737	6	400.747		0.24	1	 0.0164631	-0.0601383	 0.144962	 0.249493	  1.7	-0.0642496	-0.140851	0.643
2738	6	401.747		0.23	1	 0.0149508	-0.0558588	 0.144100	 0.249509	  1.7	-0.0645744	-0.135384	0.651
2739	6	402.747		0.23	1	 0.0133879	-0.0515290	 0.143043	 0.249534	  1.7	-0.0648276	-0.129745	0.662
2740	6	403.747		0.23	1	 0.0118009	-0.0471759	 0.141810	 0.249566	  1.7	-0.0650047	-0.123982	0.675
2741	6	404.747		0.23	1	 0.0102168	-0.0428247	 0.140420	 0.249605	  1.7	-0.0651016	-0.118143	0.689
2742	6	405.747		0.23	1	 0.00866224	-0.0384994	 0.138890	 0.249650	  1.7	-0.0651138	-0.112275	0.706
2743	6	406.747		0.22	1	 0.00716375	-0.0342226	 0.137238	 0.249701	  1.7	-0.0650374	-0.106424	0.725
2744	6	407.747		0.22	1	 0.00574629	-0.0300154	 0.135484	 0.249757	  1.6	-0.0648688	-0.100630	0.745
2745	6	408.747		0.22	1	 0.00443271	-0.0258970	 0.133643	 0.249817	  1.6	-0.0646054	-0.0949351	0.768
2746	6	409.747		0.21	1	 0.00324278	-0.0218844	 0.131734	 0.249881	  1.6	-0.0642458	-0.0893730	0.793
2747	6	410.747		0.21	1	 0.00219261	-0.0179922	 0.129773	 0.249949	  1.6	-0.0637901	-0.0839749	0.819
