Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
9302	12	31.624		0.03	1	 0.480525	 0.498194	 0.413454	 0.631080	  0.2	 0.0335355	 0.0512054	0.902
9303	12	32.624		0.02	1	 0.496752	 0.482857	 0.421046	 0.631406	  0.2	 0.0378525	 0.0239584	0.918
9304	12	33.624		0.02	1	 0.514128	 0.467769	 0.429498	 0.631454	  0.1	 0.0423148	-0.00404432	0.941
9305	12	34.624		0.03	1	 0.531758	 0.453617	 0.438354	 0.631174	  0.2	 0.0467021	-0.0314398	0.972
9306	12	34.808	i45216Gh	0.03	1	 0.534958	 0.451169	 0.439981	 0.631086	  0.2	 0.0474885	-0.0363003	0.978
9307	12	35.808		0.03	1	 0.539179	 0.447085	 0.442248	 0.631045	  0.2	 0.0484654	-0.0436282	0.940
9308	12	36.808		0.04	1	 0.543954	 0.442570	 0.444704	 0.630989	  0.2	 0.0496252	-0.0517587	0.905
9309	12	37.808		0.04	1	 0.549342	 0.437586	 0.447357	 0.630915	  0.2	 0.0509929	-0.0607640	0.872
9310	12	38.808		0.04	1	 0.555401	 0.432091	 0.450214	 0.630823	  0.2	 0.0525937	-0.0707166	0.841
9311	12	39.808		0.04	1	 0.562184	 0.426047	 0.453282	 0.630710	  0.3	 0.0544511	-0.0816857	0.812
9312	12	40.808		0.05	1	 0.569737	 0.419421	 0.456567	 0.630576	  0.3	 0.0565849	-0.0937311	0.786
9313	12	41.808		0.05	1	 0.578089	 0.412186	 0.460073	 0.630419	  0.3	 0.0590078	-0.106895	0.761
9314	12	42.808		0.05	1	 0.587244	 0.404332	 0.463802	 0.630240	  0.3	 0.0617209	-0.121190	0.738
9315	12	43.808		0.06	1	 0.597166	 0.395872	 0.467749	 0.630039	  0.4	 0.0647084	-0.136585	0.717
9316	12	44.808		0.06	1	 0.607766	 0.386851	 0.471905	 0.629817	  0.4	 0.0679307	-0.152984	0.698
9317	12	45.808		0.07	1	 0.618883	 0.377361	 0.476249	 0.629576	  0.4	 0.0713166	-0.170205	0.681
9318	12	46.808		0.08	1	 0.630264	 0.367548	 0.480750	 0.629323	  0.5	 0.0747566	-0.187959	0.666
9319	12	47.808		0.08	1	 0.641557	 0.357628	 0.485361	 0.629062	  0.5	 0.0780978	-0.205830	0.653
9320	12	48.808		0.09	1	 0.652305	 0.347888	 0.490018	 0.628804	  0.6	 0.0811435	-0.223273	0.641
9321	12	49.808		0.10	1	 0.661964	 0.338677	 0.494641	 0.628559	  0.6	 0.0836617	-0.239626	0.631
9322	12	50.808		0.10	1	 0.669942	 0.330388	 0.499138	 0.628339	  0.6	 0.0854020	-0.254152	0.623
9323	12	51.808		0.11	1	 0.675659	 0.323418	 0.503410	 0.628156	  0.7	 0.0861244	-0.266116	0.617
9324	12	52.808		0.11	1	 0.678627	 0.318118	 0.507361	 0.628021	  0.7	 0.0856329	-0.274876	0.613
9325	12	53.808		0.11	1	 0.678531	 0.314745	 0.510913	 0.627940	  0.7	 0.0838091	-0.279977	0.610
9326	12	54.808		0.11	1	 0.675278	 0.313415	 0.514009	 0.627916	  0.7	 0.0806347	-0.281229	0.609
9327	12	55.808		0.11	1	 0.669021	 0.314093	 0.516626	 0.627949	  0.7	 0.0761974	-0.278731	0.609
9328	12	56.808		0.11	1	 0.660125	 0.316601	 0.518772	 0.628031	  0.7	 0.0706763	-0.272848	0.612
9329	12	57.808		0.11	1	 0.649105	 0.320654	 0.520480	 0.628155	  0.7	 0.0643129	-0.264139	0.616
9330	12	58.808		0.10	1	 0.636551	 0.325908	 0.521799	 0.628308	  0.6	 0.0573761	-0.253267	0.622
9331	12	59.808		0.10	1	 0.623046	 0.332008	 0.522787	 0.628481	  0.6	 0.0501293	-0.240909	0.630
9332	12	60.808		0.09	1	 0.609117	 0.338626	 0.523503	 0.628663	  0.6	 0.0428068	-0.227684	0.639
9333	12	61.808		0.09	1	 0.595198	 0.345481	 0.523998	 0.628847	  0.6	 0.0356003	-0.214117	0.650
9334	12	62.808		0.08	1	 0.581624	 0.352353	 0.524314	 0.629026	  0.5	 0.0286550	-0.200617	0.663
9335	12	63.808		0.08	1	 0.568631	 0.359079	 0.524487	 0.629196	  0.5	 0.0220722	-0.187480	0.678
9336	12	64.808		0.08	1	 0.556371	 0.365549	 0.524539	 0.629354	  0.5	 0.0159161	-0.174906	0.695
9337	12	65.808		0.07	1	 0.544930	 0.371695	 0.524489	 0.629499	  0.5	 0.0102207	-0.163014	0.713
9338	12	66.808		0.07	1	 0.534344	 0.377480	 0.524348	 0.629629	  0.4	 0.00499793	-0.151866	0.734
9339	12	67.808		0.07	1	 0.524611	 0.382891	 0.524124	 0.629747	  0.4	 0.000243707	-0.141476	0.756
9340	12	68.808		0.06	1	 0.515709	 0.387933	 0.523823	 0.629851	  0.4	-0.00405682	-0.131833	0.780
9341	12	69.808		0.06	1	 0.507597	 0.392618	 0.523447	 0.629943	  0.4	-0.00792532	-0.122904	0.807
9342	12	70.808		0.06	1	 0.500227	 0.396967	 0.523001	 0.630024	  0.4	-0.0113874	-0.114647	0.835
9343	12	71.808		0.06	1	 0.493546	 0.401002	 0.522487	 0.630095	  0.4	-0.0144705	-0.107015	0.866
9344	12	72.808		0.06	1	 0.487503	 0.404748	 0.521909	 0.630157	  0.4	-0.0172027	-0.0999576	0.898
9345	12	73.808		0.05	1	 0.482045	 0.408228	 0.521268	 0.630212	  0.3	-0.0196117	-0.0934283	0.933
9346	12	74.808		0.05	1	 0.477122	 0.411465	 0.520571	 0.630260	  0.3	-0.0217243	-0.0873812	0.970
9347	12	75.574	i48098Gh	0.05	1	 0.473684	 0.413793	 0.520000	 0.630292	  0.3	-0.0231579	-0.0830490	1.000
9348	12	75.574	i49065Gh	0.05	1	 0.473684	 0.413793	 0.520000	 0.630292	  0.3	-0.0231579	-0.0830490	1.000
9349	12	76.266	i27404Gh	0.19	1	 0.550000	 0.357143	 0.520000	 0.624912	  1.2	 0.0150000	-0.177857	1.000
9350	12	77.266		0.20	1	 0.560837	 0.351607	 0.519685	 0.624510	  1.2	 0.0205763	-0.188654	0.967
9351	12	78.266		0.20	1	 0.569453	 0.348946	 0.518073	 0.624279	  1.3	 0.0256898	-0.194817	0.947
9352	12	79.266		0.20	1	 0.574880	 0.349862	 0.514953	 0.624269	  1.3	 0.0299638	-0.195054	0.942
9353	12	80.266		0.20	1	 0.576692	 0.354450	 0.510348	 0.624491	  1.2	 0.0331719	-0.189070	0.949
9354	12	81.266		0.19	1	 0.575138	 0.362123	 0.504547	 0.624911	  1.2	 0.0352952	-0.177720	0.971
9355	12	81.972	i03447Gh	0.18	1	 0.572423	 0.368842	 0.499983	 0.625292	  1.1	 0.0362201	-0.167361	0.994
9356	12	82.972		0.27	1	 0.592173	 0.347571	 0.522292	 0.621854	  1.7	 0.0349402	-0.209661	0.975
9357	12	83.972		0.36	1	 0.607432	 0.335154	 0.540806	 0.618382	  2.2	 0.0333128	-0.238965	0.989
9358	12	84.301	i28509Gh	0.38	1	 0.611111	 0.333333	 0.545455	 0.617338	  2.4	 0.0328283	-0.244949	1.000
9359	12	85.301		0.44	1	 0.631668	 0.318630	 0.544979	 0.614914	  2.8	 0.0433444	-0.269694	0.967
9360	12	86.301		0.50	1	 0.648999	 0.307855	 0.538930	 0.612931	  3.1	 0.0550345	-0.286109	0.947
9361	12	87.301		0.53	1	 0.662319	 0.301197	 0.528008	 0.611466	  3.3	 0.0671557	-0.293966	0.941
9362	12	88.301		0.56	1	 0.670437	 0.298975	 0.513395	 0.610609	  3.4	 0.0785210	-0.292941	0.948
9363	12	89.301		0.56	1	 0.672024	 0.301908	 0.496224	 0.610480	  3.5	 0.0879000	-0.282216	0.968
9364	12	90.257	i18573Gh	0.54	1	 0.666667	 0.310345	 0.478261	 0.611133	  3.4	 0.0942029	-0.262119	1.000
9365	12	91.257		0.45	1	 0.652866	 0.314770	 0.484988	 0.614532	  2.8	 0.0839391	-0.254157	0.970
9366	12	92.257		0.35	1	 0.628506	 0.327872	 0.490774	 0.618505	  2.2	 0.0688660	-0.231767	0.958
9367	12	93.257		0.25	1	 0.595936	 0.347933	 0.495652	 0.622504	  1.6	 0.0501419	-0.197861	0.966
9368	12	94.257		0.16	1	 0.559831	 0.371282	 0.499948	 0.625961	  1.0	 0.0299412	-0.158608	0.992
9369	12	94.284	i03477Gh	0.16	1	 0.558855	 0.371919	 0.500060	 0.626043	  1.0	 0.0293974	-0.157538	0.993
9370	12	95.284		0.15	1	 0.548803	 0.369398	 0.511593	 0.626342	  1.0	 0.0186049	-0.160800	0.969
9371	12	96.284		0.14	1	 0.537039	 0.371296	 0.519667	 0.626777	  0.9	 0.00868622	-0.157057	0.969
9372	12	97.284		0.13	1	 0.524153	 0.377722	 0.523527	 0.627348	  0.8	 0.000312760	-0.146118	0.993
9373	12	97.467	i03487Gh	0.12	1	 0.521739	 0.379310	 0.523810	 0.627463	  0.8	-0.00103520	-0.143464	1.000
9374	12	98.467		0.15	1	 0.526186	 0.364860	 0.532537	 0.626371	  1.0	-0.00317576	-0.164501	0.971
9375	12	99.467		0.18	1	 0.526699	 0.353628	 0.540418	 0.625387	  1.1	-0.00685985	-0.179931	0.965
9376	12	100.467		0.20	1	 0.522723	 0.347358	 0.546897	 0.624636	  1.2	-0.0120873	-0.187452	0.980
9377	12	101.062	i60750Gt	0.20	1	 0.518519	 0.346186	 0.549964	 0.624325	  1.3	-0.0157227	-0.188055	1.000
9378	12	101.866	i20967Gh	0.08	1	 0.458459	 0.410654	 0.550001	 0.629300	  0.5	-0.0457711	-0.0935766	0.996
9379	12	102.866		0.03	1	 0.447127	 0.438595	 0.526800	 0.631011	  0.2	-0.0398367	-0.0483683	0.967
9380	12	103.866		0.02	1	 0.431759	 0.471606	 0.498264	 0.631724	  0.1	-0.0332523	 0.00659407	0.957
9381	12	104.866		0.04	1	 0.414305	 0.507498	 0.466257	 0.630915	  0.2	-0.0259759	 0.0672168	0.964
9382	12	105.866		0.10	1	 0.395837	 0.543556	 0.435062	 0.628235	  0.7	-0.0196129	 0.128106	0.991
9383	12	106.109	i03505Gh	0.13	1	 0.391328	 0.551821	 0.428379	 0.627300	  0.8	-0.0185255	 0.141967	1.000
9384	12	106.802	i51624Gb	0.08	1	 0.416693	 0.535800	 0.428405	 0.629315	  0.5	-0.00585599	 0.113252	1.000
9385	12	107.802		0.06	1	 0.427499	 0.531804	 0.428439	 0.630005	  0.4	-0.000470177	 0.103835	0.979
9386	12	108.802		0.04	1	 0.442549	 0.521568	 0.428520	 0.630733	  0.3	 0.00701487	 0.0860339	0.995
9387	12	108.921	i63519Gm	0.04	1	 0.444413	 0.520079	 0.428531	 0.630812	  0.2	 0.00794099	 0.0836065	1.000
9388	12	109.921		0.04	1	 0.441812	 0.518672	 0.428492	 0.630866	  0.2	 0.00665983	 0.0835197	0.970
9389	12	110.921		0.04	1	 0.441286	 0.515299	 0.428496	 0.630969	  0.2	 0.00639495	 0.0804082	0.960
9390	12	111.921		0.03	1	 0.443134	 0.510301	 0.428538	 0.631108	  0.2	 0.00729849	 0.0744652	0.969
9391	12	112.786	i03502Gh	0.03	1	 0.446357	 0.505300	 0.428595	 0.631242	  0.2	 0.00888081	 0.0678247	0.993
9392	12	113.786		0.03	1	 0.450275	 0.504495	 0.425705	 0.631322	  0.2	 0.0122852	 0.0665053	0.960
9393	12	114.786		0.02	1	 0.455636	 0.501422	 0.424302	 0.631463	  0.1	 0.0156670	 0.0614528	0.935
9394	12	115.786		0.02	1	 0.462311	 0.496041	 0.424415	 0.631638	  0.1	 0.0189479	 0.0526778	0.921
9395	12	116.786		0.01	1	 0.469991	 0.488510	 0.425964	 0.631809	  0.1	 0.0220138	 0.0405326	0.916
9396	12	117.786		0.01	1	 0.478203	 0.479167	 0.428802	 0.631935	  0.1	 0.0247004	 0.0256644	0.920
9397	12	118.786		0.01	1	 0.486352	 0.468506	 0.432755	 0.631975	  0.1	 0.0267987	 0.00895241	0.934
9398	12	119.786		0.01	1	 0.493803	 0.457148	 0.437631	 0.631896	  0.1	 0.0280862	-0.00856918	0.958
9399	12	120.786		0.02	1	 0.499966	 0.445778	 0.443213	 0.631681	  0.1	 0.0283765	-0.0258112	0.991
9400	12	120.993	i38611Gh	0.02	1	 0.501036	 0.443487	 0.444435	 0.631619	  0.1	 0.0283008	-0.0292486	0.999
9401	12	121.993		0.01	1	 0.496288	 0.451376	 0.440507	 0.631825	  0.1	 0.0278907	-0.0170213	0.962
9402	12	122.993		0.01	1	 0.491354	 0.458725	 0.437650	 0.631952	  0.1	 0.0268519	-0.00577623	0.934
9403	12	123.993		0.01	1	 0.486633	 0.464970	 0.436097	 0.632026	  0.1	 0.0252681	 0.00360493	0.912
9404	12	124.993		0.01	1	 0.482519	 0.469566	 0.436048	 0.632075	  0.0	 0.0232352	 0.0102823	0.897
9405	12	125.993		0.01	1	 0.479329	 0.472058	 0.437639	 0.632123	  0.0	 0.0208451	 0.0135742	0.890
9406	12	126.993		0.01	1	 0.477263	 0.472152	 0.440911	 0.632181	  0.0	 0.0181759	 0.0130647	0.890
9407	12	127.993		0.00	1	 0.476375	 0.469760	 0.445790	 0.632246	  0.0	 0.0152920	 0.00867759	0.897
9408	12	128.993		0.00	1	 0.476570	 0.465020	 0.452065	 0.632301	  0.0	 0.0122528	 0.000702609	0.911
9409	12	129.993		0.00	1	 0.477642	 0.458281	 0.459393	 0.632313	  0.0	 0.00912450	-0.0102362	0.932
9410	12	130.993		0.00	1	 0.479310	 0.450057	 0.467331	 0.632247	  0.0	 0.00598927	-0.0232639	0.960
9411	12	131.993		0.01	1	 0.481275	 0.440953	 0.475383	 0.632065	  0.1	 0.00294642	-0.0373758	0.996
9412	12	132.095	i14929Gh	0.01	1	 0.481481	 0.440000	 0.476190	 0.632039	  0.1	 0.00264550	-0.0388360	1.000
9413	12	132.095	i44764Gh	0.01	1	 0.481481	 0.440000	 0.476190	 0.632039	  0.1	 0.00264550	-0.0388360	1.000
9414	12	133.095		0.10	1	 0.521774	 0.380603	 0.494154	 0.628583	  0.6	 0.0138102	-0.127361	0.989
9415	12	133.491	i14930Gh	0.15	1	 0.535714	 0.360000	 0.500000	 0.626360	  1.0	 0.0178571	-0.157857	1.000
9416	12	133.491	i03568Gh	0.15	1	 0.535714	 0.360000	 0.500000	 0.626360	  1.0	 0.0178571	-0.157857	1.000
9417	12	134.491		0.23	1	 0.551023	 0.332964	 0.518023	 0.623412	  1.4	 0.0164998	-0.201560	0.965
9418	12	135.491		0.31	1	 0.564637	 0.308485	 0.536143	 0.620197	  1.9	 0.0142468	-0.241905	0.938
9419	12	136.491		0.39	1	 0.575759	 0.287319	 0.553549	 0.616937	  2.4	 0.0111053	-0.277335	0.921
9420	12	137.491		0.47	1	 0.584134	 0.269860	 0.569213	 0.613835	  2.9	 0.00746013	-0.306814	0.912
9421	12	138.491		0.54	1	 0.589868	 0.256460	 0.581799	 0.611082	  3.4	 0.00403467	-0.329374	0.913
9422	12	139.491		0.60	1	 0.593218	 0.247660	 0.589699	 0.608874	  3.7	 0.00175938	-0.343799	0.922
9423	12	140.491		0.64	1	 0.594418	 0.244193	 0.591332	 0.607415	  3.9	 0.00154312	-0.348682	0.941
9424	12	141.491		0.65	1	 0.593611	 0.246710	 0.585672	 0.606874	  4.0	 0.00396944	-0.342931	0.968
9425	12	142.153	i51642Gb	0.65	1	 0.592013	 0.251771	 0.577910	 0.607064	  4.0	 0.00705158	-0.333190	0.991
9426	12	142.926	i55097Gb	0.36	1	 0.592905	 0.318914	 0.497354	 0.618169	  2.2	 0.0477753	-0.226216	0.993
9427	12	143.640	i55678Gb	0.12	1	 0.538813	 0.380255	 0.494259	 0.627479	  0.8	 0.0222768	-0.136281	0.993
9428	12	144.353	i61219Gt	0.18	1	 0.560402	 0.368783	 0.492087	 0.625404	  1.1	 0.0341573	-0.157462	0.993
9429	12	144.353	i60936Gt	0.18	1	 0.560402	 0.368783	 0.492087	 0.625404	  1.1	 0.0341573	-0.157462	0.993
9430	12	145.353		0.14	1	 0.558126	 0.380987	 0.478928	 0.626880	  0.9	 0.0395992	-0.137540	0.957
9431	12	146.353		0.11	1	 0.556195	 0.392444	 0.465326	 0.627895	  0.7	 0.0454346	-0.118316	0.927
9432	12	147.353		0.10	1	 0.555037	 0.402392	 0.452172	 0.628505	  0.6	 0.0514321	-0.101213	0.902
9433	12	148.353		0.09	1	 0.555038	 0.410123	 0.440407	 0.628783	  0.6	 0.0573158	-0.0875997	0.884
9434	12	149.353		0.09	1	 0.556508	 0.415056	 0.430912	 0.628799	  0.6	 0.0627983	-0.0786539	0.871
9435	12	150.353		0.10	1	 0.559647	 0.416792	 0.424408	 0.628608	  0.6	 0.0676196	-0.0752351	0.864
9436	12	151.353		0.10	1	 0.564533	 0.415153	 0.421364	 0.628234	  0.7	 0.0715846	-0.0777955	0.862
9437	12	152.353		0.12	1	 0.571118	 0.410198	 0.421937	 0.627666	  0.7	 0.0745904	-0.0863299	0.866
9438	12	153.353		0.14	1	 0.579225	 0.402218	 0.425948	 0.626852	  0.9	 0.0766386	-0.100368	0.876
9439	12	154.353		0.17	1	 0.588562	 0.391717	 0.432904	 0.625716	  1.1	 0.0778286	-0.119016	0.892
9440	12	155.353		0.21	1	 0.598733	 0.379362	 0.442065	 0.624164	  1.3	 0.0783342	-0.141037	0.913
9441	12	156.353		0.26	1	 0.609268	 0.365925	 0.452531	 0.622110	  1.6	 0.0783683	-0.164975	0.940
9442	12	157.353		0.33	1	 0.619654	 0.352210	 0.463365	 0.619488	  2.0	 0.0781441	-0.189299	0.973
9443	12	158.041	i03642Gh	0.38	1	 0.626446	 0.343014	 0.470574	 0.617336	  2.4	 0.0779360	-0.205497	0.999
9444	12	158.041	i03645Gh	0.38	1	 0.626446	 0.343014	 0.470574	 0.617336	  2.4	 0.0779360	-0.205497	0.999
9445	12	159.041		0.36	1	 0.623046	 0.341383	 0.470596	 0.618282	  2.2	 0.0762253	-0.205437	0.978
9446	12	160.041		0.30	1	 0.604426	 0.352062	 0.470579	 0.620498	  1.9	 0.0669238	-0.185441	0.994
9447	12	160.167	i45704Gh	0.29	1	 0.601282	 0.354116	 0.470575	 0.620834	  1.8	 0.0653532	-0.181813	0.999
9448	12	161.167		0.28	1	 0.601174	 0.351045	 0.486506	 0.621137	  1.8	 0.0573338	-0.192795	0.968
9449	12	162.167		0.27	1	 0.596363	 0.352278	 0.501994	 0.621728	  1.7	 0.0471848	-0.196901	0.956
9450	12	163.167		0.25	1	 0.586571	 0.357834	 0.516250	 0.622574	  1.6	 0.0351606	-0.193577	0.961
9451	12	164.167		0.22	1	 0.572547	 0.366811	 0.528873	 0.623573	  1.4	 0.0218372	-0.183899	0.985
9452	12	164.556	i41310Gh	0.21	1	 0.566265	 0.370921	 0.533324	 0.623972	  1.3	 0.0164706	-0.178873	0.999
9453	12	165.556		0.22	1	 0.566201	 0.368952	 0.537957	 0.623826	  1.4	 0.0141219	-0.183127	0.988
9454	12	165.960	i61202Gt	0.21	1	 0.566149	 0.370977	 0.533326	 0.623983	  1.3	 0.0164115	-0.178760	0.999
9455	12	166.960		0.23	1	 0.571193	 0.363457	 0.544679	 0.623278	  1.4	 0.0132572	-0.194479	0.965
9456	12	167.960		0.24	1	 0.572035	 0.359111	 0.553724	 0.622945	  1.5	 0.00915560	-0.203769	0.943
9457	12	168.960		0.24	1	 0.568450	 0.358074	 0.560222	 0.623004	  1.5	 0.00411400	-0.206263	0.933
9458	12	169.960		0.23	1	 0.560789	 0.360274	 0.563815	 0.623435	  1.4	-0.00151257	-0.202028	0.934
9459	12	170.960		0.21	1	 0.549760	 0.365557	 0.564093	 0.624193	  1.3	-0.00716650	-0.191369	0.947
9460	12	171.960		0.18	1	 0.536228	 0.373709	 0.560819	 0.625213	  1.1	-0.0122957	-0.174815	0.971
9461	12	172.786	i03663Gh	0.16	1	 0.523810	 0.382353	 0.555556	 0.626191	  1.0	-0.0158730	-0.157330	1.000
9462	12	173.478	i03668Gh	0.21	1	 0.550000	 0.371429	 0.555556	 0.624190	  1.3	-0.00277778	-0.181349	1.000
9463	12	174.341	i03672Gh	0.14	1	 0.545927	 0.385897	 0.526308	 0.626768	  0.9	 0.00980961	-0.150220	0.995
9464	12	175.341		0.09	1	 0.550756	 0.406592	 0.489284	 0.628753	  0.6	 0.0307363	-0.113428	0.973
9465	12	176.341		0.13	1	 0.575986	 0.403103	 0.469979	 0.627340	  0.8	 0.0530035	-0.119879	0.979
9466	12	177.018	i03688Gh	0.20	1	 0.600000	 0.388889	 0.470588	 0.624532	  1.2	 0.0647059	-0.146405	1.000
9467	12	178.018		0.25	1	 0.619522	 0.377550	 0.465225	 0.622364	  1.6	 0.0771488	-0.164823	0.969
9468	12	179.018		0.31	1	 0.635089	 0.368601	 0.457692	 0.620186	  1.9	 0.0886984	-0.177789	0.956
9469	12	180.018		0.36	1	 0.645724	 0.363030	 0.447331	 0.618157	  2.3	 0.0991968	-0.183498	0.962
9470	12	181.018		0.41	1	 0.651269	 0.361041	 0.434184	 0.616385	  2.5	 0.108543	-0.181685	0.986
9471	12	181.404	i49659Gh	0.42	1	 0.652150	 0.361127	 0.428532	 0.615780	  2.6	 0.111809	-0.179214	1.000
9472	12	182.404		0.21	1	 0.600902	 0.385828	 0.464235	 0.623912	  1.3	 0.0683339	-0.146740	0.980
9473	12	183.165	i60810Gt	0.24	1	 0.583886	 0.368397	 0.533339	 0.622760	  1.5	 0.0252739	-0.190216	0.993
9474	12	184.165		0.16	1	 0.551429	 0.383557	 0.533360	 0.626163	  1.0	 0.00903467	-0.158838	0.981
9475	12	184.922	i50067Gb	0.10	1	 0.521739	 0.400000	 0.533333	 0.628390	  0.6	-0.00579710	-0.127536	1.000
9476	12	185.922		0.08	1	 0.512912	 0.406177	 0.530716	 0.629353	  0.5	-0.00890208	-0.115637	0.963
9477	12	186.922		0.06	1	 0.503177	 0.413010	 0.528002	 0.630143	  0.4	-0.0124122	-0.102580	0.931
9478	12	187.922		0.04	1	 0.492805	 0.420234	 0.525464	 0.630753	  0.3	-0.0163294	-0.0889005	0.904
9479	12	188.922		0.03	1	 0.482124	 0.427541	 0.523366	 0.631188	  0.2	-0.0206207	-0.0752044	0.883
9480	12	189.922		0.02	1	 0.471499	 0.434596	 0.521933	 0.631458	  0.1	-0.0252169	-0.0621202	0.867
9481	12	190.922		0.02	1	 0.461301	 0.441065	 0.521336	 0.631586	  0.1	-0.0300171	-0.0502530	0.856
9482	12	191.922		0.02	1	 0.451883	 0.446640	 0.521678	 0.631594	  0.1	-0.0348978	-0.0401399	0.851
9483	12	192.922		0.02	1	 0.443542	 0.451057	 0.522994	 0.631510	  0.1	-0.0397263	-0.0322114	0.850
9484	12	193.922		0.03	1	 0.436502	 0.454115	 0.525251	 0.631357	  0.2	-0.0443744	-0.0267608	0.855
9485	12	194.922		0.03	1	 0.430892	 0.455698	 0.528352	 0.631154	  0.2	-0.0487301	-0.0239237	0.865
9486	12	195.922		0.04	1	 0.426736	 0.455774	 0.532150	 0.630914	  0.2	-0.0527070	-0.0236686	0.881
9487	12	196.922		0.04	1	 0.423960	 0.454406	 0.536455	 0.630642	  0.3	-0.0562478	-0.0258012	0.901
9488	12	197.922		0.05	1	 0.422401	 0.451742	 0.541050	 0.630337	  0.3	-0.0593242	-0.0299834	0.927
9489	12	198.922		0.06	1	 0.421834	 0.448000	 0.545700	 0.629993	  0.4	-0.0619330	-0.0357668	0.959
9490	12	199.824	i03638Gh	0.07	1	 0.421957	 0.443924	 0.549753	 0.629641	  0.4	-0.0638981	-0.0419309	0.991
9491	12	200.824		0.07	1	 0.441604	 0.428226	 0.549926	 0.629686	  0.4	-0.0541612	-0.0675397	0.983
9492	12	201.467	i03634Gh	0.07	1	 0.454545	 0.419355	 0.550000	 0.629492	  0.5	-0.0477273	-0.0829179	1.000
9493	12	201.467	i03633Gh	0.07	1	 0.454545	 0.419355	 0.550000	 0.629492	  0.5	-0.0477273	-0.0829179	1.000
9494	12	202.467		0.12	1	 0.478873	 0.392040	 0.565531	 0.627560	  0.8	-0.0433289	-0.130162	0.979
9495	12	203.467		0.19	1	 0.498212	 0.368872	 0.577819	 0.624962	  1.2	-0.0398037	-0.169143	0.995
9496	12	203.587	i43302Gh	0.20	1	 0.499996	 0.366642	 0.578943	 0.624634	  1.2	-0.0394732	-0.172828	1.000
9497	12	204.587		0.22	1	 0.515585	 0.361258	 0.579147	 0.623835	  1.4	-0.0317811	-0.186108	0.979
9498	12	205.587		0.23	1	 0.523634	 0.362641	 0.579261	 0.623355	  1.4	-0.0278136	-0.188806	0.995
9499	12	205.720	i31653Gh	0.23	1	 0.523987	 0.363332	 0.579269	 0.623323	  1.4	-0.0276414	-0.188296	1.000
9500	12	206.720		0.18	1	 0.520291	 0.371404	 0.567940	 0.625362	  1.1	-0.0238244	-0.172712	0.964
9501	12	207.720		0.13	1	 0.517029	 0.380137	 0.554779	 0.627041	  0.8	-0.0188755	-0.155767	0.937
9502	12	208.720		0.10	1	 0.514524	 0.388736	 0.540849	 0.628339	  0.6	-0.0131629	-0.138950	0.919
9503	12	209.720		0.08	1	 0.513028	 0.396437	 0.527200	 0.629272	  0.5	-0.00708626	-0.123677	0.910
9504	12	210.720		0.06	1	 0.512676	 0.402612	 0.514712	 0.629880	  0.4	-0.00101774	-0.111082	0.910
9505	12	211.720		0.05	1	 0.513455	 0.406858	 0.503994	 0.630211	  0.3	 0.00473075	-0.101867	0.918
9506	12	212.720		0.05	1	 0.515192	 0.409027	 0.495361	 0.630311	  0.3	 0.00991564	-0.0962498	0.935
9507	12	213.720		0.05	1	 0.517567	 0.409232	 0.488856	 0.630213	  0.3	 0.0143555	-0.0939792	0.960
9508	12	214.652	i60823Gt	0.06	1	 0.519981	 0.407946	 0.484561	 0.629966	  0.4	 0.0177101	-0.0943248	0.992
9509	12	215.652		0.06	1	 0.514220	 0.402506	 0.498214	 0.629926	  0.4	 0.00800255	-0.103711	0.961
9510	12	216.652		0.06	1	 0.507567	 0.397986	 0.509833	 0.629827	  0.4	-0.00113307	-0.110713	0.944
9511	12	217.652		0.07	1	 0.499964	 0.395324	 0.518582	 0.629711	  0.4	-0.00930912	-0.113949	0.942
9512	12	218.652		0.07	1	 0.491447	 0.395100	 0.524198	 0.629613	  0.4	-0.0163757	-0.112722	0.954
9513	12	219.652		0.07	1	 0.482189	 0.397335	 0.527013	 0.629547	  0.4	-0.0224120	-0.107267	0.980
9514	12	220.050	i03599Gh	0.07	1	 0.478363	 0.398814	 0.527506	 0.629529	  0.5	-0.0245718	-0.104120	0.995
9515	12	220.050	i03602Gh	0.07	1	 0.478363	 0.398814	 0.527506	 0.629529	  0.5	-0.0245718	-0.104120	0.995
9516	12	221.050		0.08	1	 0.485435	 0.390917	 0.529476	 0.629196	  0.5	-0.0220207	-0.116539	0.966
9517	12	222.050		0.09	1	 0.491586	 0.385160	 0.529843	 0.628912	  0.5	-0.0191284	-0.125554	0.954
9518	12	223.050		0.09	1	 0.496250	 0.382433	 0.528191	 0.628723	  0.6	-0.0159709	-0.129788	0.958
9519	12	224.050		0.09	1	 0.499213	 0.382963	 0.524504	 0.628651	  0.6	-0.0126452	-0.128896	0.980
9520	12	224.600	i03592Gh	0.09	1	 0.500167	 0.384490	 0.521739	 0.628661	  0.6	-0.0107859	-0.126463	1.000
9521	12	225.600		0.16	1	 0.504007	 0.362532	 0.551843	 0.626095	  1.0	-0.0239178	-0.165393	0.969
9522	12	226.600		0.21	1	 0.503664	 0.351030	 0.574258	 0.624046	  1.3	-0.0352972	-0.187931	0.957
9523	12	227.600		0.24	1	 0.498490	 0.347888	 0.589257	 0.622860	  1.5	-0.0453834	-0.195985	0.962
