Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Dominance	GIC
3354	14	14.096		0.45	1	 1.16219	 1.05793	 1.83364	 1.26251	  6.9	-0.335726	-0.439986	0.979
3355	14	14.743	i12775Gh	0.45	1	 1.16667	 1.05882	 1.83333	 1.26234	  6.9	-0.333333	-0.441176	1.000
3356	14	14.743	i59233Gb	0.45	1	 1.16667	 1.05882	 1.83333	 1.26234	  6.9	-0.333333	-0.441176	1.000
3357	14	15.743		0.36	1	 1.12849	 1.08198	 1.77570	 1.27982	  5.6	-0.323604	-0.370117	0.971
3358	14	16.743		0.28	1	 1.08142	 1.11483	 1.70260	 1.29639	  4.4	-0.310588	-0.277186	0.964
3359	14	17.743		0.22	1	 1.03096	 1.15235	 1.62281	 1.31000	  3.4	-0.295927	-0.174540	0.979
3360	14	18.395	i61532Gt	0.18	1	 1.00000	 1.17647	 1.57143	 1.31672	  2.9	-0.285714	-0.109244	1.000
3361	14	19.395		0.22	1	 0.959620	 1.17905	 1.62163	 1.30823	  3.5	-0.331003	-0.111574	0.967
3362	14	20.395		0.27	1	 0.922613	 1.18343	 1.67187	 1.29903	  4.2	-0.374626	-0.113811	0.948
3363	14	21.395		0.31	1	 0.890249	 1.19023	 1.71871	 1.28957	  4.9	-0.414231	-0.114253	0.944
3364	14	22.395		0.36	1	 0.863513	 1.19993	 1.75833	 1.28038	  5.5	-0.447410	-0.110996	0.953
3365	14	23.395		0.40	1	 0.843099	 1.21257	 1.78748	 1.27196	  6.2	-0.472192	-0.102718	0.977
3366	14	24.051	i49467Gh	0.43	1	 0.833333	 1.22222	 1.80000	 1.26705	  6.5	-0.483333	-0.0944444	1.000
3367	14	24.051	i34125Gh	0.43	1	 0.833333	 1.22222	 1.80000	 1.26705	  6.5	-0.483333	-0.0944444	1.000
3368	14	24.051	i44039Gh	0.43	1	 0.833333	 1.22222	 1.80000	 1.26705	  6.5	-0.483333	-0.0944444	1.000
3369	14	25.051		0.43	1	 0.832410	 1.23510	 1.80000	 1.26525	  6.7	-0.483795	-0.0811038	0.982
3370	14	25.827	i12745Gh	0.43	1	 0.857032	 1.23538	 1.79984	 1.26608	  6.6	-0.471406	-0.0930595	1.000
3371	14	26.827		0.31	1	 0.857036	 1.27227	 1.63370	 1.29093	  4.8	-0.388332	 0.0269051	0.983
3372	14	27.602	i12740Gh	0.25	1	 0.857143	 1.31250	 1.50000	 1.30326	  3.9	-0.321429	 0.133929	1.000
3373	14	27.602	i57314Gb	0.25	1	 0.857143	 1.31250	 1.50000	 1.30326	  3.9	-0.321429	 0.133929	1.000
3374	14	27.602	i39973Gh	0.25	1	 0.857143	 1.31250	 1.50000	 1.30326	  3.9	-0.321429	 0.133929	1.000
3375	14	28.602		0.23	1	 0.857054	 1.33161	 1.44005	 1.30695	  3.6	-0.291499	 0.183054	0.967
3376	14	29.602		0.22	1	 0.857024	 1.35765	 1.37730	 1.30864	  3.5	-0.260140	 0.240484	0.948
3377	14	30.602		0.22	1	 0.857099	 1.38775	 1.31910	 1.30809	  3.5	-0.230999	 0.299650	0.943
3378	14	31.602		0.24	1	 0.857352	 1.41814	 1.27158	 1.30552	  3.7	-0.207116	 0.353669	0.953
3379	14	32.602		0.26	1	 0.857862	 1.44553	 1.23779	 1.30154	  4.0	-0.189964	 0.397706	0.976
3380	14	33.252	i57818Gb	0.27	1	 0.858359	 1.46076	 1.22317	 1.29854	  4.2	-0.182405	 0.419993	0.999
3381	14	34.252		0.29	1	 0.845873	 1.47485	 1.22405	 1.29515	  4.5	-0.189090	 0.439890	0.970
3382	14	35.252		0.29	1	 0.846847	 1.47852	 1.22958	 1.29397	  4.5	-0.191368	 0.440309	0.963
3383	14	36.252		0.29	1	 0.860500	 1.47130	 1.24040	 1.29503	  4.5	-0.189948	 0.420850	0.978
3384	14	36.915	i45641Gh	0.28	1	 0.875000	 1.46154	 1.25000	 1.29675	  4.3	-0.187500	 0.399038	1.000
3385	14	36.915	i27096Gh	0.28	1	 0.875000	 1.46154	 1.25000	 1.29675	  4.3	-0.187500	 0.399038	1.000
3386	14	37.915		0.28	1	 0.854762	 1.45500	 1.25361	 1.29725	  4.3	-0.199422	 0.400815	0.971
3387	14	38.915		0.27	1	 0.845689	 1.43951	 1.26249	 1.29955	  4.1	-0.208399	 0.385422	0.964
3388	14	39.915		0.25	1	 0.849014	 1.41676	 1.27589	 1.30339	  3.8	-0.213435	 0.354310	0.979
3389	14	40.551	i46565Gh	0.23	1	 0.857143	 1.40000	 1.28571	 1.30640	  3.6	-0.214286	 0.328571	1.000
3390	14	40.551	i36678Gh	0.23	1	 0.857143	 1.40000	 1.28571	 1.30640	  3.6	-0.214286	 0.328571	1.000
3391	14	40.551	i51234Gb	0.23	1	 0.857143	 1.40000	 1.28571	 1.30640	  3.6	-0.214286	 0.328571	1.000
3392	14	40.551	i12712Gh	0.23	1	 0.857143	 1.40000	 1.28571	 1.30640	  3.6	-0.214286	 0.328571	1.000
3393	14	40.551	i60380Gb	0.23	1	 0.857143	 1.40000	 1.28571	 1.30640	  3.6	-0.214286	 0.328571	1.000
3394	14	40.553	i34791Gh	0.23	1	 0.857112	 1.39999	 1.28581	 1.30640	  3.6	-0.214347	 0.328528	1.000
3395	14	41.553		0.24	1	 0.847423	 1.38986	 1.33672	 1.30522	  3.7	-0.244650	 0.297784	0.971
3396	14	42.553		0.24	1	 0.850150	 1.37183	 1.39629	 1.30398	  3.8	-0.273070	 0.248606	0.964
3397	14	43.553		0.25	1	 0.863051	 1.34876	 1.46002	 1.30206	  3.9	-0.298487	 0.187227	0.979
3398	14	44.193	i32675Gh	0.26	1	 0.875000	 1.33333	 1.50000	 1.30029	  4.1	-0.312500	 0.145833	1.000
3399	14	45.193		0.29	1	 0.858070	 1.36038	 1.49925	 1.29518	  4.5	-0.320592	 0.181713	0.969
3400	14	46.193		0.31	1	 0.854460	 1.38220	 1.49834	 1.29141	  4.7	-0.321939	 0.205801	0.954
3401	14	47.193		0.31	1	 0.865173	 1.39578	 1.49737	 1.28952	  4.9	-0.316099	 0.214511	0.957
3402	14	48.193		0.31	1	 0.887802	 1.40017	 1.49644	 1.28959	  4.9	-0.304318	 0.208052	0.977
3403	14	48.354	i48433Gh	0.31	1	 0.892264	 1.40008	 1.49629	 1.28976	  4.9	-0.302014	 0.205799	0.982
3404	14	49.354		0.31	1	 0.883055	 1.40776	 1.49594	 1.29044	  4.8	-0.306445	 0.218257	0.944
3405	14	50.354		0.31	1	 0.873561	 1.41584	 1.49538	 1.29117	  4.7	-0.310910	 0.231373	0.907
3406	14	51.354		0.30	1	 0.863783	 1.42435	 1.49460	 1.29195	  4.7	-0.315407	 0.245160	0.873
3407	14	52.354		0.30	1	 0.853726	 1.43328	 1.49359	 1.29278	  4.6	-0.319931	 0.259625	0.840
3408	14	53.354		0.29	1	 0.843401	 1.44264	 1.49234	 1.29368	  4.6	-0.324472	 0.274764	0.808
3409	14	54.354		0.29	1	 0.832826	 1.45241	 1.49087	 1.29464	  4.5	-0.329021	 0.290565	0.778
3410	14	55.354		0.28	1	 0.822030	 1.46259	 1.48915	 1.29567	  4.4	-0.333562	 0.307000	0.750
3411	14	56.354		0.28	1	 0.811054	 1.47315	 1.48720	 1.29679	  4.3	-0.338075	 0.324019	0.724
3412	14	57.354		0.27	1	 0.799959	 1.48404	 1.48503	 1.29800	  4.2	-0.342534	 0.341549	0.698
3413	14	58.354		0.27	1	 0.788826	 1.49521	 1.48263	 1.29932	  4.1	-0.346901	 0.359478	0.674
3414	14	59.354		0.26	1	 0.777769	 1.50655	 1.48003	 1.30074	  4.0	-0.351129	 0.377650	0.652
3415	14	60.354		0.25	1	 0.766939	 1.51794	 1.47725	 1.30229	  3.9	-0.355154	 0.395847	0.631
3416	14	61.354		0.24	1	 0.756538	 1.52920	 1.47432	 1.30398	  3.8	-0.358892	 0.413771	0.611
3417	14	62.354		0.24	1	 0.746837	 1.54009	 1.47130	 1.30582	  3.7	-0.362231	 0.431020	0.592
3418	14	63.354		0.23	1	 0.738189	 1.55027	 1.46825	 1.30783	  3.5	-0.365029	 0.447053	0.575
3419	14	64.354		0.22	1	 0.731060	 1.55931	 1.46525	 1.31003	  3.4	-0.367097	 0.461157	0.559
3420	14	65.354		0.20	1	 0.726051	 1.56664	 1.46244	 1.31241	  3.2	-0.368194	 0.472391	0.544
3421	14	66.354		0.19	1	 0.723940	 1.57148	 1.45996	 1.31501	  3.0	-0.368008	 0.479532	0.530
3422	14	67.354		0.18	1	 0.725714	 1.57287	 1.45801	 1.31781	  2.8	-0.366147	 0.481009	0.518
3423	14	68.354		0.16	1	 0.732610	 1.56956	 1.45685	 1.32081	  2.6	-0.362120	 0.474832	0.506
3424	14	69.354		0.15	1	 0.746140	 1.56002	 1.45680	 1.32399	  2.3	-0.355331	 0.458546	0.496
3425	14	70.354		0.13	1	 0.768091	 1.54238	 1.45825	 1.32730	  2.1	-0.345078	 0.429210	0.486
3426	14	71.354		0.12	1	 0.800473	 1.51452	 1.46163	 1.33066	  1.8	-0.330578	 0.383469	0.478
3427	14	72.354		0.10	1	 0.845375	 1.47416	 1.46742	 1.33395	  1.6	-0.311021	 0.317765	0.471
3428	14	73.354		0.09	1	 0.904687	 1.41914	 1.47606	 1.33699	  1.4	-0.285687	 0.228767	0.465
3429	14	74.354		0.07	1	 0.979662	 1.34785	 1.48790	 1.33955	  1.2	-0.254120	 0.114067	0.460
3430	14	75.354		0.07	1	 1.07034	 1.25982	 1.50304	 1.34136	  1.0	-0.216350	-0.0268755	0.455
3431	14	76.354		0.06	1	 1.17497	 1.15636	 1.52122	 1.34215	  1.0	-0.173125	-0.191734	0.452
3432	14	77.354		0.06	1	 1.28961	 1.04103	 1.54171	 1.34169	  1.0	-0.126051	-0.374635	0.450
3433	14	78.354		0.07	1	 1.40831	 0.919556	 1.56335	 1.33985	  1.2	-0.0775204	-0.566273	0.449
3434	14	79.354		0.09	1	 1.52387	 0.799150	 1.58465	 1.33666	  1.4	-0.0303924	-0.755108	0.449
3435	14	80.354		0.11	1	 1.62918	 0.687189	 1.60410	 1.33231	  1.7	 0.0125374	-0.929453	0.450
3436	14	81.354		0.13	1	 1.71860	 0.589799	 1.62045	 1.32712	  2.1	 0.0490720	-1.07972	0.452
3437	14	82.354		0.16	1	 1.78881	 0.510861	 1.63290	 1.32147	  2.5	 0.0779581	-1.19999	0.455
3438	14	83.354		0.19	1	 1.83904	 0.451727	 1.64116	 1.31571	  2.9	 0.0989384	-1.28837	0.459
3439	14	84.354		0.21	1	 1.87052	 0.411602	 1.64541	 1.31013	  3.3	 0.112558	-1.34636	0.464
3440	14	85.354		0.24	1	 1.88582	 0.388271	 1.64610	 1.30494	  3.7	 0.119857	-1.37769	0.470
3441	14	86.354		0.26	1	 1.88799	 0.378848	 1.64384	 1.30023	  4.1	 0.122074	-1.38706	0.478
3442	14	87.354		0.28	1	 1.88010	 0.380347	 1.63924	 1.29606	  4.4	 0.120431	-1.37932	0.486
3443	14	88.354		0.30	1	 1.86488	 0.390042	 1.63286	 1.29242	  4.7	 0.116010	-1.35883	0.495
3444	14	89.354		0.32	1	 1.84460	 0.405625	 1.62520	 1.28928	  4.9	 0.109699	-1.32928	0.505
3445	14	90.354		0.33	1	 1.82103	 0.425244	 1.61664	 1.28658	  5.1	 0.102195	-1.29359	0.517
3446	14	91.354		0.34	1	 1.79552	 0.447468	 1.60748	 1.28428	  5.3	 0.0940221	-1.25403	0.529
3447	14	92.354		0.35	1	 1.76907	 0.471225	 1.59795	 1.28232	  5.4	 0.0855611	-1.21228	0.543
3448	14	93.354		0.36	1	 1.74238	 0.495730	 1.58821	 1.28065	  5.5	 0.0770821	-1.16956	0.558
3449	14	94.354		0.36	1	 1.71594	 0.520421	 1.57840	 1.27923	  5.6	 0.0687699	-1.12674	0.574
3450	14	95.354		0.37	1	 1.69008	 0.544904	 1.56859	 1.27802	  5.7	 0.0607466	-1.08443	0.591
3451	14	96.354		0.38	1	 1.66502	 0.568914	 1.55884	 1.27698	  5.8	 0.0530887	-1.04302	0.610
3452	14	97.354		0.38	1	 1.64090	 0.592272	 1.54921	 1.27609	  5.9	 0.0458402	-1.00278	0.630
3453	14	98.354		0.38	1	 1.61777	 0.614871	 1.53972	 1.27533	  5.9	 0.0390220	-0.963875	0.651
3454	14	99.354		0.39	1	 1.59567	 0.636648	 1.53039	 1.27467	  6.0	 0.0326393	-0.926384	0.673
3455	14	100.354		0.39	1	 1.57460	 0.657575	 1.52123	 1.27411	  6.0	 0.0266868	-0.890343	0.697
3456	14	101.354		0.39	1	 1.55455	 0.677645	 1.51225	 1.27362	  6.0	 0.0211518	-0.855753	0.722
3457	14	102.354		0.39	1	 1.53548	 0.696870	 1.50344	 1.27319	  6.1	 0.0160176	-0.822589	0.749
3458	14	103.354		0.40	1	 1.51735	 0.715269	 1.49482	 1.27281	  6.1	 0.0112645	-0.790811	0.777
3459	14	104.354		0.40	1	 1.50012	 0.732872	 1.48637	 1.27249	  6.1	 0.00687201	-0.760372	0.806
3460	14	105.354		0.40	1	 1.48374	 0.749708	 1.47811	 1.27220	  6.1	 0.00281879	-0.731216	0.838
3461	14	106.354		0.40	1	 1.46818	 0.765812	 1.47001	 1.27195	  6.2	-0.000916089	-0.703287	0.871
3462	14	107.354		0.40	1	 1.45339	 0.781217	 1.46210	 1.27173	  6.2	-0.00435306	-0.676526	0.905
3463	14	108.242	i36091Gh	0.40	1	 1.44086	 0.794338	 1.45521	 1.27155	  6.2	-0.00717122	-0.653698	0.937
3464	15	0.000	i12339Gh	0.44	1	 0.714286	 1.46154	 1.33333	 1.26412	  6.7	-0.309524	 0.437729	1.000
3465	15	1.000		0.39	1	 0.743188	 1.45107	 1.35092	 1.27422	  6.0	-0.303866	 0.404021	0.971
3466	15	2.000		0.33	1	 0.786822	 1.42653	 1.37032	 1.28586	  5.1	-0.291751	 0.347955	0.964
3467	15	3.000		0.28	1	 0.839955	 1.39014	 1.38945	 1.29751	  4.3	-0.274748	 0.275433	0.979
3468	15	3.626	i65353Gm	0.24	1	 0.875000	 1.36364	 1.40000	 1.30415	  3.8	-0.262500	 0.226136	1.000
3469	15	4.626		0.30	1	 0.818720	 1.43014	 1.35301	 1.29231	  4.7	-0.267145	 0.344277	0.971
3470	15	5.626		0.38	1	 0.767337	 1.48626	 1.30163	 1.27651	  5.8	-0.267147	 0.451779	0.964
3471	15	6.626		0.46	1	 0.729068	 1.52470	 1.25132	 1.25921	  7.1	-0.261124	 0.534504	0.979
3472	15	7.253	i12311Gh	0.52	1	 0.714286	 1.53846	 1.22222	 1.24879	  7.9	-0.253968	 0.570208	1.000
3473	15	8.253		0.37	1	 0.748710	 1.48788	 1.22219	 1.27782	  5.7	-0.236739	 0.502432	0.983
3474	15	9.022	i46125Gh	0.24	1	 0.833333	 1.42857	 1.22222	 1.30405	  3.8	-0.194444	 0.400794	1.000
3475	15	9.022	i49403Gh	0.24	1	 0.833333	 1.42857	 1.22222	 1.30405	  3.8	-0.194444	 0.400794	1.000
3476	15	9.022	i17643Gh	0.24	1	 0.833333	 1.42857	 1.22222	 1.30405	  3.8	-0.194444	 0.400794	1.000
3477	15	10.022		0.24	1	 0.821952	 1.43910	 1.19449	 1.30586	  3.7	-0.186270	 0.430873	0.967
3478	15	11.022		0.22	1	 0.823928	 1.44314	 1.16873	 1.30892	  3.4	-0.172400	 0.446809	0.949
3479	15	12.022		0.20	1	 0.845005	 1.43929	 1.14577	 1.31335	  3.1	-0.150381	 0.443908	0.944
3480	15	13.022		0.17	1	 0.888414	 1.42790	 1.12594	 1.31879	  2.7	-0.118762	 0.420726	0.954
3481	15	14.022		0.15	1	 0.952635	 1.41130	 1.10908	 1.32444	  2.3	-0.0782246	 0.380445	0.978
3482	15	14.639	i12278Gh	0.13	1	 1.00000	 1.40000	 1.10000	 1.32759	  2.1	-0.0500000	 0.350000	1.000
3483	15	15.639		0.12	1	 0.969710	 1.39227	 1.09996	 1.32921	  1.9	-0.0651231	 0.357435	0.983
3484	15	16.410	i12275Gh	0.11	1	 1.00000	 1.37500	 1.10000	 1.33276	  1.7	-0.0500000	 0.325000	1.000
3485	15	17.410		0.12	1	 1.00065	 1.39340	 1.08774	 1.32948	  1.9	-0.0435425	 0.349208	0.982
3486	15	18.205	i12254Gh	0.13	1	 1.00127	 1.39979	 1.09125	 1.32808	  2.0	-0.0449945	 0.353530	0.999
3487	15	19.205		0.11	1	 0.945402	 1.38987	 1.10930	 1.33212	  1.7	-0.0819505	 0.362516	0.964
3488	15	20.205		0.09	1	 0.875297	 1.37850	 1.12855	 1.33586	  1.5	-0.126627	 0.376573	0.939
3489	15	21.205		0.08	1	 0.783308	 1.36585	 1.14871	 1.33923	  1.2	-0.182702	 0.399845	0.923
3490	15	22.205		0.06	1	 0.654127	 1.35219	 1.16945	 1.34216	  1.0	-0.257662	 0.440406	0.917
3491	15	23.205		0.05	1	 0.452357	 1.33787	 1.19041	 1.34462	  0.8	-0.369025	 0.516486	0.920
3492	15	24.205		0.04	1	 0.0748867	 1.32342	 1.21122	 1.34661	  0.7	-0.568165	 0.680369	0.933
3493	15	25.205		0.03	1	-0.947073	 1.31011	 1.23157	 1.34827	  0.5	-1.08932	 1.16787	0.955
3494	15	26.205		0.00	1	 0.946815	 1.23577	 1.25135	 1.35546	  0.0	-0.152265	 0.136686	0.987
3495	15	26.277	i20126Gh	0.01	1	 8.05496	 1.21100	 1.25212	 1.35402	  0.1	 3.40142	-3.44254	0.990
3496	15	27.277		0.03	1	 4.52052	 1.19927	 1.22634	 1.34958	  0.4	 1.64709	-1.67416	0.956
3497	15	28.277		0.03	1	 2.66093	 1.23195	 1.19579	 1.34989	  0.4	 0.732566	-0.696408	0.929
3498	15	29.277		0.03	1	 2.09692	 1.25918	 1.16170	 1.34845	  0.5	 0.467608	-0.370130	0.909
3499	15	30.277		0.05	1	 1.83875	 1.28455	 1.12480	 1.34551	  0.7	 0.356974	-0.197219	0.897
3500	15	31.277		0.07	1	 1.69881	 1.30826	 1.08598	 1.34113	  1.1	 0.306417	-0.0841358	0.893
3501	15	32.277		0.09	1	 1.61653	 1.32988	 1.04631	 1.33541	  1.5	 0.285113	-0.00153950	0.895
3502	15	33.277		0.13	1	 1.56618	 1.34891	 1.00695	 1.32848	  2.0	 0.279613	 0.0623415	0.906
3503	15	34.277		0.16	1	 1.53474	 1.36489	 0.969055	 1.32058	  2.6	 0.282842	 0.112993	0.923
3504	15	35.277		0.21	1	 1.51482	 1.37753	 0.933629	 1.31194	  3.2	 0.290594	 0.153307	0.949
3505	15	36.277		0.25	1	 1.50187	 1.38671	 0.901488	 1.30285	  3.9	 0.300192	 0.185033	0.981
3506	15	36.724	i12245Gh	0.27	1	 1.49754	 1.38971	 0.888341	 1.29872	  4.2	 0.304597	 0.196776	0.998
3507	15	37.724		0.29	1	 1.14758	 1.43742	 0.888527	 1.29382	  4.6	 0.129528	 0.419367	0.982
3508	15	38.544	i12244Gh	0.36	1	 1.00000	 1.47059	 0.888889	 1.28014	  5.6	 0.0555556	 0.526144	1.000
3509	15	39.544		0.39	1	 1.04811	 1.49337	 0.861953	 1.27448	  6.0	 0.0930774	 0.538344	0.965
3510	15	40.544		0.42	1	 1.10151	 1.51298	 0.839260	 1.26874	  6.4	 0.131126	 0.542593	0.941
3511	15	41.544		0.44	1	 1.15825	 1.52841	 0.821907	 1.26317	  6.8	 0.168171	 0.538329	0.927
3512	15	42.544		0.47	1	 1.21587	 1.53904	 0.810551	 1.25795	  7.2	 0.202661	 0.525828	0.923
3513	15	43.544		0.49	1	 1.27183	 1.54473	 0.805325	 1.25325	  7.5	 0.233251	 0.506150	0.929
3514	15	44.544		0.51	1	 1.32384	 1.54575	 0.805870	 1.24917	  7.8	 0.258985	 0.480899	0.946
3515	15	45.544		0.53	1	 1.37024	 1.54275	 0.811457	 1.24576	  8.1	 0.279393	 0.451898	0.974
3516	15	46.274	i12225Gh	0.54	1	 1.40000	 1.53846	 0.818182	 1.24369	  8.3	 0.290909	 0.429371	1.000
3517	15	47.274		0.47	1	 1.39988	 1.54059	 0.850369	 1.25863	  7.1	 0.274754	 0.415470	0.971
3518	15	48.274		0.38	1	 1.39987	 1.52200	 0.900087	 1.27708	  5.8	 0.249893	 0.372021	0.964
3519	15	49.274		0.28	1	 1.39996	 1.48455	 0.960713	 1.29647	  4.4	 0.219621	 0.304217	0.979
3520	15	49.900	i00600Gh	0.23	1	 1.40000	 1.45455	 1.00000	 1.30784	  3.5	 0.200000	 0.254545	1.000
3521	15	50.900		0.18	1	 1.34145	 1.44903	 1.01810	 1.31697	  2.8	 0.161673	 0.269249	0.967
3522	15	51.900		0.16	1	 1.26821	 1.45372	 1.03961	 1.32249	  2.4	 0.114303	 0.299808	0.949
3523	15	52.900		0.16	1	 1.18275	 1.47524	 1.05958	 1.32235	  2.4	 0.0615809	 0.354077	0.945
3524	15	53.900		0.19	1	 1.09542	 1.51531	 1.07439	 1.31471	  3.0	 0.0105180	 0.430403	0.955
3525	15	54.900		0.27	1	 1.02485	 1.56839	 1.08205	 1.29893	  4.2	-0.0286006	 0.514942	0.979
3526	15	55.480	i22425Gh	0.33	1	 1.00000	 1.60000	 1.08333	 1.28678	  5.1	-0.0416667	 0.558333	1.000
3527	15	56.480		0.46	1	 0.999675	 1.68261	 1.01468	 1.25948	  7.1	-0.00750221	 0.675436	0.971
3528	15	57.480		0.61	1	 0.999527	 1.75069	 0.958028	 1.22993	  9.3	 0.0207491	 0.771912	0.964
3529	15	58.480		0.75	1	 0.999705	 1.79100	 0.924331	 1.20332	 11.2	 0.0376868	 0.828984	0.980
3530	15	59.096	i49104Gh	0.82	1	 1.00000	 1.80000	 0.916667	 1.19023	 12.2	 0.0416667	 0.841667	1.000
3531	15	59.096	i12171Gh	0.82	1	 1.00000	 1.80000	 0.916667	 1.19023	 12.2	 0.0416667	 0.841667	1.000
3532	15	59.096	i17587Gh	0.82	1	 1.00000	 1.80000	 0.916667	 1.19023	 12.2	 0.0416667	 0.841667	1.000
3533	15	60.096		0.74	1	 0.999873	 1.81068	 0.948534	 1.20529	 11.1	 0.0256694	 0.836475	0.983
3534	15	60.861	i49589Gh	0.63	1	 1.00000	 1.77778	 1.00000	 1.22605	  9.6	 0.00000	 0.777778	1.000
3535	15	61.861		0.92	1	 0.999865	 1.92633	 0.940207	 1.17099	 13.6	 0.0298289	 0.956293	0.983
3536	15	62.624	i35095Gh	1.12	1	 1.00000	 2.00000	 0.928571	 1.13547	 16.2	 0.0357143	 1.03571	1.000
3537	15	62.624	i57997Gb	1.12	1	 1.00000	 2.00000	 0.928571	 1.13547	 16.2	 0.0357143	 1.03571	1.000
3538	15	62.624	i12146Gh	1.12	1	 1.00000	 2.00000	 0.928571	 1.13547	 16.2	 0.0357143	 1.03571	1.000
3539	15	63.624		1.04	1	 0.999760	 1.96445	 0.906327	 1.14872	 15.3	 0.0467168	 1.01141	0.975
3540	15	64.624		0.90	1	 0.999883	 1.87951	 0.920232	 1.17583	 13.3	 0.0398255	 0.919450	0.982
3541	15	64.835	i53168Gb	0.86	1	 0.999939	 1.85729	 0.927389	 1.18268	 12.8	 0.0362753	 0.893626	0.987
3542	15	65.835		0.66	1	 1.04040	 1.77209	 0.933758	 1.22023	 10.0	 0.0533221	 0.785007	0.966
3543	15	66.835		0.48	1	 1.13903	 1.66189	 0.943212	 1.25700	  7.3	 0.0979090	 0.620766	0.976
3544	15	67.053	i12132Gh	0.44	1	 1.16533	 1.63750	 0.945559	 1.26395	  6.8	 0.109887	 0.582053	0.982
3545	15	68.053		0.41	1	 1.16260	 1.64134	 0.954188	 1.26973	  6.3	 0.104204	 0.582947	0.958
3546	15	69.053		0.37	1	 1.17509	 1.63271	 0.964855	 1.27725	  5.8	 0.105118	 0.562732	0.949
3547	15	70.053		0.33	1	 1.20005	 1.61070	 0.977371	 1.28607	  5.1	 0.111341	 0.521986	0.956
3548	15	71.053		0.29	1	 1.23123	 1.57808	 0.991274	 1.29535	  4.4	 0.119979	 0.466831	0.979
3549	15	71.650	i47750Gh	0.26	1	 1.25000	 1.55556	 1.00000	 1.30077	  4.0	 0.125000	 0.430556	1.000
3550	15	71.650	i42957Gh	0.26	1	 1.25000	 1.55556	 1.00000	 1.30077	  4.0	 0.125000	 0.430556	1.000
3551	15	71.650	i60901Gt	0.26	1	 1.25000	 1.55556	 1.00000	 1.30077	  4.0	 0.125000	 0.430556	1.000
3552	15	72.650		0.38	1	 1.24973	 1.64360	 0.944421	 1.27709	  5.8	 0.152653	 0.546525	0.967
3553	15	73.650		0.51	1	 1.24940	 1.73065	 0.893776	 1.25016	  7.8	 0.177811	 0.659063	0.949
3554	15	74.650		0.65	1	 1.24919	 1.80441	 0.856077	 1.22298	  9.8	 0.196558	 0.751779	0.945
3555	15	75.650		0.77	1	 1.24926	 1.85407	 0.837225	 1.19916	 11.5	 0.206016	 0.810832	0.956
3556	15	76.650		0.87	1	 1.24966	 1.87498	 0.838345	 1.18142	 12.8	 0.205657	 0.830981	0.980
3557	15	77.192	i59374Gb	0.90	1	 1.25000	 1.87500	 0.846154	 1.17473	 13.3	 0.201923	 0.826923	1.000
3558	15	77.192	i11859Gh	0.90	1	 1.25000	 1.87500	 0.846154	 1.17473	 13.3	 0.201923	 0.826923	1.000
3559	15	77.192	i46366Gh	0.90	1	 1.25000	 1.87500	 0.846154	 1.17473	 13.3	 0.201923	 0.826923	1.000
3560	15	77.192	i11861Gh	0.90	1	 1.25000	 1.87500	 0.846154	 1.17473	 13.3	 0.201923	 0.826923	1.000
3561	15	77.192	i00486Gh	0.90	1	 1.25000	 1.87500	 0.846154	 1.17473	 13.3	 0.201923	 0.826923	1.000
3562	15	78.192		0.87	1	 1.24991	 1.84675	 0.818686	 1.17973	 13.0	 0.215612	 0.812454	0.983
3563	15	78.955	i12097Gh	0.78	1	 1.25000	 1.77778	 0.833333	 1.19732	 11.7	 0.208333	 0.736111	1.000
3564	15	79.955		0.75	1	 1.24974	 1.79070	 0.823676	 1.20298	 11.3	 0.213032	 0.753996	0.971
3565	15	80.955		0.67	1	 1.24970	 1.76792	 0.840762	 1.21816	 10.1	 0.204470	 0.722693	0.964
3566	15	81.955		0.56	1	 1.24986	 1.71177	 0.882848	 1.24053	  8.5	 0.183506	 0.645419	0.980
3567	15	82.567	i48957Gh	0.48	1	 1.25000	 1.66667	 0.916667	 1.25575	  7.4	 0.166667	 0.583333	1.000
3568	15	83.567		0.40	1	 1.24993	 1.66519	 0.951515	 1.27125	  6.2	 0.149209	 0.564464	0.983
3569	15	84.330	i11920Gh	0.32	1	 1.25000	 1.62500	 1.00000	 1.28879	  4.9	 0.125000	 0.500000	1.000
3570	15	85.330		0.33	1	 1.24967	 1.64309	 0.981842	 1.28730	  5.0	 0.133915	 0.527331	0.968
3571	15	86.330		0.32	1	 1.24952	 1.64467	 0.973650	 1.28864	  4.9	 0.137934	 0.533084	0.950
3572	15	87.330		0.30	1	 1.24957	 1.62709	 0.978056	 1.29304	  4.6	 0.135757	 0.513274	0.948
3573	15	88.330		0.26	1	 1.24979	 1.59272	 0.994480	 1.29991	  4.1	 0.127654	 0.470586	0.960
3574	15	89.236	i31042Gh	0.23	1	 1.25006	 1.55244	 1.01679	 1.30730	  3.6	 0.116636	 0.419013	0.985
3575	15	90.236		0.32	1	 1.24993	 1.59452	 0.958189	 1.28888	  4.9	 0.145870	 0.490464	0.972
3576	15	91.236		0.39	1	 1.24995	 1.60422	 0.917763	 1.27347	  6.1	 0.166094	 0.520367	0.988
3577	15	91.592	i57864Gb	0.41	1	 1.25000	 1.60000	 0.909091	 1.26928	  6.4	 0.170455	 0.520455	1.000
